goodreads_book_id,tag_name,tag_length
296942,"warrior, fantasy, animal, erin_hunter, fiction, warrior_cat, series, young_adult, childhood, adventure, cat, middle_grade, childrens, warrior_series, animal, animal_fiction, child, child, kid, animal_fantasy, middle_school, talking_animal, childhood, childhood, nostalgia, action_adventure, action, novel, romance, buy",318
297134,"fiction, kristin_hannah, chick_lit, romance, contemporary, contemporary_fiction, woman_fiction, family, drama, hannah_kristin, buy, general_fiction, have, kristen_hannah, adult, chicklit, contemporary_romance, nook, audio, paperback, realistic_fiction, womens_fiction, hannah, wish_list, adult_fiction, finished, chic_lit, relationship, family_drama, novel",356
297135,"kristin_hannah, fiction, chick_lit, romance, contemporary, drama, kristen_hannah, woman_fiction, family, womens_fiction, hannah_kristin, audio, general_fiction, nook, have, contemporary_fiction, adult_fiction, hannah, author, chic_lit, summer, buy, adult, family_relationship, paperback, mother_daughter_relationship, novel, realistic_fiction, audible, finished",361
297186,"mystery, robert_crais, fiction, crime, thriller, detective, series, mystery, crais, mystery_thriller, elvis_cole, suspense, crime_fiction, crais_robert, thriller, mystery_suspense, mystery_detective, mystery_crime, calibre, los_angeles, elvis_cole_joe_pike_series, private_eye, elvis, crime_mystery, detective, crime_thriller, detective_mystery, audio, american, adult",368
297249,"mystery, childhood, series, young_adult, middle_grade, juvenile, boxcar_child, child_literature, child_lit, realistic_fiction, juvenile_fiction, youth, childrens_lit, childhood, childrens, school, kid_lit, family, child_fiction, elementary, nostalgia, the_boxcar_child, childrens_literature, novel, childrens_fiction, child, orphan, for_the_kid, from_childhood, elementary_school",379
297627,"graphic_novel, fantasy, comic, fiction, comic_graphic_novel, science_fiction, historical_fiction, comic, graphic_novel, graphic_novel_comic, sci, graphic, comic_and_graphic_novel, series, alan_moore, alternate_history, graphic_novel_and_comic, comix, historical, comic, superheroes, mystery, classic, buy, graphicnovels, steampunk, borrowed, sci_fantasy, adult, horror",368
297673,"fiction, novel, magical_realism, contemporary_fiction, pulitzer_prize, literature, pulitzer, contemporary, adult_fiction, dominican_republic, abandoned, adult, latin_america, audio, novel, pulitzer_prize_winner, literary, pulitzer_winner, did_not_finish, literary_fiction, didn_finish, caribbean, pulitzer, unfinished, classic, latin_american, latino, century, realistic_fiction, dominican",389
297792,"fiction, young_adult, childrens, series, fantasy, mystery, child, childhood, child, lemony_snicket, middle_grade, adventure, series_unfortunate_event, kid, humor, series_unfortunate_event, juvenile, childhood, buy, unfortunate_event, child_lit, child_literature, juvenile_fiction, audio, middle_school, realistic_fiction, orphan, fiction, star, novel",350
298137,"non_fiction, biography, china, memoir, autobiography, nonfiction, history, biography, memoir, asia, biography_memoir, ballet, dance, historical_fiction, historical, australian, fiction, asian, school, biography_autobiography, buy, cultural, young_adult, communism, shelfari, adult, memoir_biography, auto_biography, chinese, audio",330
298230,"classic, fiction, classic, romance, century, historical_fiction, victorian, british, literature, british_literature, england, novel, classic_literature, historical, bronte, english, buy, bronte_sister, english_literature, brit_lit, bronte, classic_fiction, novel, adult, audio, female_author, victorian_literature, adult_fiction, british_lit, classici",351
298275,"philosophy, fiction, classic, french, existentialism, literature, french_literature, novel, france, novel, classic, buy, century, french_lit, unfinished, nobel_prize, nobel, french, existential, abandoned, wish_list, modern_classic, translated, literary_fiction, non_fiction, philosophical_fiction, philosophical, sartre, import, lit",333
298567,"young_adult, fantasy, horror, series, magic, paranormal, witch, supernatural, middle_grade, teen, ghost, fiction, fantasy, audio, buy, the_last_apprentice, child, child, maybe, juvenile, kid, sci_fantasy, mystery, high_fantasy, wish_list, fantasy_sci, fiction, first_series, last_apprentice, juvenile_fiction",308
298568,"young_adult, horror, fantasy, series, fiction, magic, witch, supernatural, adventure, the_last_apprentice, joseph_delaney, childrens, teen, middle_grade, last_apprentice, wardstone_chronicle, audio, fantasy, child, child, kid, ghost, sci_fantasy, juvenile, action, fiction, wish_list, juvenile_fiction, fantasy_sci, novel",321
298663,"fiction, crime, mystery, noir, horror, thriller, crime_fiction, classic, mystery_thriller, novel, buy, jim_thompson, crime_mystery, crime_noir, import, serial_killer, suspense, mystery_crime, wish_list, pulp, hard_boiled, american, century, texas, classic, mystery_suspense, thriller, adult, crime_thriller, novel",313
298730,"young_adult, dystopian, dystopia, series, science_fiction, fiction, shadow_child, sci, middle_grade, childrens, fantasy, adventure, margaret_peterson_haddix, child, haddix, child, teen, childhood, kid, juvenile, middle_school, juvenile_fiction, futuristic, dystopian_fiction, realistic_fiction, future, childhood, shadow_child_series, youth, buy",345
298816,"biography, christian, non_fiction, mission, nonfiction, biography, christianity, memoir, religion, christian_non_fiction, faith, school, history, sonlight, spiritual, christian_nonfiction, missionary, missionary_story, biography_memoir, religious, inspirational, christian_biography, missionary, homeschool, biographical, theology, missionary_biography, mission, missionary_biography, fiction",392
299215,"economics, politics, non_fiction, history, philosophy, nonfiction, political, classic, economy, political_science, libertarian, political_theory, political_philosophy, buy, business, libertarianism, sociology, econ, liberty, finance, non, economics_finance, politics_economics, political_economy, social_science, government, economia, conservatism, wish_list, classic",367
299384,"childrens, child, child, classic, fantasy, disney, fairy_tale, fairy_tale, fiction, kid, series, child_lit, home, child_fiction, school, fairytale, for_child, star, juvenile_lit, magic, childhood, english, childhood, child_literature, classic, childrens_literature, nostalgia, comic, comic, movie",296
300044,"young_adult, dystopia, dystopian, fiction, series, romance, malorie_blackman, teen, fantasy, contemporary, science_fiction, childhood, buy, racism, fiction, sci, nought_and_cross, drama, family, discrimination, borrowed, star, race, teen_fiction, childrens, young_adult_fiction, coming_age, suspense, need_buy, tbr",314
300225,"sidney_sheldon, fiction, thriller, mystery, suspense, romance, mystery_thriller, sheldon, crime, sydney_sheldon, novel, thriller, mystery_suspense, contemporary, suspense_thriller, drama, general_fiction, sidney, adult, novel, english, borrowed, crime_thriller, sheldon_sidney, shelfari, mystery_crime, mystery_thriller_suspense, star, romantic_suspense, adventure",364
300226,"sidney_sheldon, fiction, thriller, mystery, suspense, crime, sheldon, novel, romance, mystery_thriller, thriller, sydney_sheldon, novel, drama, mystery_suspense, english, contemporary, general_fiction, suspense_thriller, sidney, borrowed, mystery_thriller, paperback, adult, sheldon_sidney, crime_mystery_thriller, mystery_suspense_thriller, home, adult_fiction, action",369
300650,"parenting, non_fiction, baby, nonfiction, self_help, baby, reference, adult, motherhood, pregnancy_parenting, child, pregnancy, baby_parenting, abandoned, health, kid, parenthood, family, educational, education, marriage_and_family, how, psychology, did_not_finish, adult_non_fiction, pregnancy_baby, baby_stuff, other, recommended, unfinished",343
300905,"novel, the_novel, fiction, persian, novel, literature, persian_literature, iranian_novel, iranian, story_iranian, persian_novel, story, iran, persian_novel, farsi, literature_iran, iranian, abbas_maarofi, buy, novel_and_story, story, novel_persian, have, literature_fiction, iranian_literature, fav, middle_east, have_them, darmshun, iran",338
301022,"young_adult, contemporary, chick_lit, series, fiction, realistic_fiction, humor, teen, romance, buy, high_school, funny, audio, realistic, lit, young_adult_fiction, contemporary, fiction, friendship, fiction, coming_age, teen_fiction, maybe, humour, need_buy, romance, contemporary_fiction, comedy, wish_list, relationship",322
301023,"young_adult, series, fiction, realistic_fiction, contemporary, chick_lit, teen, romance, friendship, high_school, fiction, realistic, humor, teen_fiction, lauren_myracle, young_adult_fiction, ttyl, middle_school, grade, childhood, funny, lit, internet_girl, drama, relationship, wish_list, school, abandoned, grade, banned",322
301082,"fantasy, vampire, paranormal, urban_fantasy, romance, fiction, mystery, vampire, series, paranormal_romance, supernatural, charlaine_harris, sookie_stackhouse, adult, horror, chick_lit, sci_fantasy, adult_fiction, sookie, vamp, true_blood, guilty_pleasure, werewolf, contemporary, sookie_stackhouse_series, shifter, shapeshifters, pnr, fantasy_sci, young_adult",360
301538,"fantasy, fiction, epic_fantasy, high_fantasy, series, dark_fantasy, sci_fantasy, epic, abandoned, buy, philosophy, scifi_fantasy, grimdark, prince_nothing, maybe, fantasy_sci, calibre, sci, did_not_finish, dnf, unfinished, dark, sff, dropped, fantasy_series, hold, scott_bakker, adult, first_series, fiction_fantasy",315
301736,"childrens, child, child, kid, fiction, childhood, animal, classic, family, child_lit, love, child_literature, childhood, picture, preschool, classic, bedtime, childrens_lit, storytime, kiddos, for_the_kid, rabbit, edrd, baby, childrens_literature, fantasy, buy, youth, childhood, kid_lit",287
302625,"science_fiction, sci, fiction, scifi, asimov, isaac_asimov, sci_fantasy, fantascienza, science, space, science_fiction_fantasy, classic, scifi_fantasy, fantasy, novel, space_opera, finished, buy, speculative_fiction, novel, other, fantasy, american, paperback, sff, asimov_isaac, have, calibre, english, narrativa",313
302998,"fiction, contemporary, british, import, novel, english, contemporary_fiction, england, london, literature, india, century, british_literature, coming_age, lgbt, novel, school, university, literary_fiction, general_fiction, indian, humour, queer, buy, wish_list, classic, brit_lit, english_literature, uni, modern_fiction",320
303098,"thriller, fiction, mystery, adventure, preston_child, suspense, mystery_thriller, thriller, horror, action_adventure, douglas_preston, preston_and_child, pirate, audio, mystery, douglas_preston_lincoln_child, mystery_suspense, action, sci, thriller_mystery, science_fiction, suspense_thriller, fantasy, novel, audible, action_thriller, preston_douglas, general_fiction, historical_fiction, archaeology",401
303454,"young_adult, dystopian, dystopia, series, science_fiction, fiction, shadow_child, sci, adventure, middle_grade, childrens, fantasy, margaret_peterson_haddix, child, haddix, child, childhood, teen, kid, middle_school, futuristic, juvenile, juvenile_fiction, childhood, realistic_fiction, shadow_child_series, buy, future, dystopian_fiction, youth",345
303460,"young_adult, dystopian, dystopia, series, science_fiction, fiction, shadow_child, sci, middle_grade, childrens, adventure, fantasy, child, child, margaret_peterson_haddix, childhood, haddix, teen, kid, juvenile, middle_school, futuristic, juvenile_fiction, childhood, action_adventure, young_adult_fiction, future, dystopian_fiction, realistic_fiction, mystery",360
